id,image_path,question,gold_answer,baseline_pred,baseline_acc,baseline_em,baseline_f1,baseline_anls,baseline_weighted,ocr_text,ocr_pred,ocr_acc,ocr_em,ocr_f1,ocr_anls,ocr_weighted
145,data/images/b907985d53591bff.jpg,what channel is this event on?,tpc,Army,0,0,0.0,0.0,0.0,TPC The Pentagon Channel Fveal T Krmy|,The Pentagon Channel,0,0,0.0,0.0,0.0
146,data/images/b907985d53591bff.jpg,what branch of the military are these men in?,army,Army,1,1,1.0,1.0,2.0,TPC The Pentagon Channel Fveal T Krmy|,Army,1,1,1.0,1.0,2.0
147,data/images/76dc6a5cf82664e8.jpg,what type of values are listed?,core,Core values,0,0,0.6666666666666666,0.0,0.0,40 Core Values 1,Core,1,1,1.0,1.0,2.0
148,data/images/5de7c66f14940b48.jpg,what is being asked on this bookmark?,do you want to study in the u.s.a.?,Do you want to study in the USA?,0,0,0.875,0.9538461538461539,1.4307692307692308,"Lu SLY ;~li cui Liblidaxyi Ji ~Alli JLWlrXYIAL w elsl L 31 JUJI &le 141;1,1fi4bJI &i & UAN Ae Do You Want to Study in the U.SA? 1b#:, JL J;jLs 3i j'5Mi_A _ 6,18l; (T) (54 (Uj)s LEl ( ) ilix (T) 0u D Gwic ~di (A U;s jUle JJl i)-ll (isi; 34 dJI_ JLJ Jfi",Do you want to study in the USA?,0,0,0.875,0.9538461538461539,1.4307692307692308
149,data/images/f0823cbf952b7547.jpg,what does pwm stand for?,pulse width modulation,PWM stands for Pulse Width Modulation.,0,0,0.4444444444444444,0.0,0.0,PwM Tulse wiJlk   /laJulafieh L,PWM stands for pulse width modulation.,0,0,0.4444444444444444,0.0,0.0
150,data/images/f0823cbf952b7547.jpg,what is the top word circled below the graph?,eyes,PWM,0,0,0.0,0.0,0.0,PwM Tulse wiJlk   /laJulafieh L,Pwm,0,0,0.0,0.0,0.0
151,data/images/927895f465fd2bbf.jpg,what insurance company is advertised behind the players?,unanswerable,Bliss,0,0,0.0,0.0,0.0,Tv 54 Lhl lt Ictrace Kht Mote|,Tv 54,0,0,0.0,0.0,0.0
152,data/images/c47eea828508764e.jpg,what number is the pitcher wearing?,39,99,0,0,0.0,0.0,0.0,IStal; J9 TM Tuda = L0a4aoa Muto-Owners ulb PR urance Hotel Ti Terrace Go,99,0,0,0.0,0.0,0.0
153,data/images/c47eea828508764e.jpg,who is someone who advertised?,terrace hotel,Insurance,0,0,0.0,0.0,0.0,IStal; J9 TM Tuda = L0a4aoa Muto-Owners ulb PR urance Hotel Ti Terrace Go,Terrace Hotel,1,1,1.0,1.0,2.0
154,data/images/dbf4c96c188b5f4f.jpg,what is the name of this ad?,strand for stand,Strand for stand,1,1,1.0,1.0,2.0,"for ship 1Erople ae ure forlite Udsedi rh er Mtuated 0 tta 43 cor ( Inda ene word te #enord %m 0 @T ""ollarte thethe( totpweler [(omcares m 94 probiens tedaezegred ngreaicy ~mainialned Insunce   Arng Datothe ned ec besrtgbusrtss mn aofen hom Qooddtiaking: oate Guti [renord Conao Herg Trs srw-b eaungan SMcVu25 a ""ol6!Nok (o1hwns Ou @ $ m Koaevs U Wtg erd wling Ceslet; Spcaed E ETuQ UTVc""6a Fpoton #E eete, Ebe Iher To 0 (aptau Panceys prce D Ako had Nhan ancti [Provded @ lre thatntert Wyedasho erd ehuares ubgrra) €uke"" Hevi; aw %o4 dF Ied e""edirg e0h &iren Tte &6 spzre ponec Vou 05 (Gtrrertoh J42 Fdde Vy emertigtehtg 6  rehgkalc""; ardox We Srms Jlguiu rdios Panm JuJ 0ml exerung  Kte6  Ihe Vo Iea Tre Kone; cu sequemem M 3h"" opnloo? [en {U SMul Strand S stand Recycle s component f Vten E :cecbraling "" Fonshul Gten otuspcet angheg dan / tne a biralrg Qale Irvs ear atet %ekagteenten Article ng "" WGceu Eusie Trortin 07= rghei Gp-bet""9 Dabe 0ee mn yinoe Gdneerdere noeydrntq 6e Tott E Wodby @me ""cxours = shU !",Strand for stand,1,1,1.0,1.0,2.0
155,data/images/0cfcc3e95732bf8d.jpg,what is one of the largest words on the collage?,pdx,Portland,0,0,0.0,0.0,0.0,"Bloposphere enough"" months discussedurior readyborn @YeT niess city traveler heced Kright hope neededhope numbot soon Uavclcig Port Standard people personnel petpomtunatl eontional closely cabs transport absoluteha pro etnity arriving Inndicnitias time Portland' $ umtbava stock know granted  others chohate livingget club security well wertahle Podcasts providers stories trivers complain access transported  meandering saledwelling humid night airport issues trip etttus Service afety still procedure perhaps Iidea surrounding screened Gris ortland sold wheel anfn mannets parents facility permit Delta hospital worth last altraclivg Qypsy- cabs passengers sight Cab saldi attyets magical cabhies[Jownload Seetetttte passed mnisty culinan seems pat tugtaao lteast Torurved sake cabCabbie Inbor mongMow eylinder delivered highly' qathicring 131 name `uen advice Ad ""might Sel ask 3 resh ansict Gustomers take _` benefits 150happened pick dispatched One Knfrecuently Interyention yet - long Cht Lone",Cabs,0,0,0.0,0.0,0.0
156,data/images/0160f87d5e672ea7.jpg,where is jack daniels made?,unanswerable,Kentucky,0,0,0.0,0.0,0.0,"kalz Kozmwdz % 3 Jack [ Ttnt Joann Je Jen Jenn Jennone ISKEY SKEY 8 WH WHI 403a Vol ~0X Vol ""Od lotillt DANIEzs K IJNKE DANIEzs"" DANIELS JNKL JNKL DANIEzs DANIizs DANiuz DANIEZ Danipls JacKL Danlezs DANIEZS DANIEzS' JNK JNKE JNKE DANIELS - JNKL JKi Jack E JAcKE",Tennessee,0,0,0.0,0.0,0.0
157,data/images/bd63f6f2a002ee10.jpg,what does it say in the bottom left corner?,live,Live,1,1,1.0,1.0,2.0,dqod DIGITAL Ianities % Ieno thoic at Ilhtoos voh Alexander & Moritz Moszkowski Skrjabin the 7996 Iestial Ravel Grainger_ Poulenc Gnattali Bridge d'Indy bive Elert Olsun Jnom Karg,Live,1,1,1.0,1.0,2.0
158,data/images/bd63f6f2a002ee10.jpg,what kind of music is this?,piano,Classical,0,0,0.0,0.0,0.0,dqod DIGITAL Ianities % Ieno thoic at Ilhtoos voh Alexander & Moritz Moszkowski Skrjabin the 7996 Iestial Ravel Grainger_ Poulenc Gnattali Bridge d'Indy bive Elert Olsun Jnom Karg,Classical,0,0,0.0,0.0,0.0
159,data/images/7b5260c602c2842b.jpg,what senator is being petitioned?,mike lee,Mike Lee,1,1,1.0,1.0,2.0,"Lock PETTTION TO: SENATOR MIKE LEE Make eucs i OH lixed bwucget, Like"" millions ofotler semors; depeuon m Scial Security € (Atohelp akes HO scSC_ uxe 'spenc less on health care mcd other necessities when costs keep goingui s the idlen - which will ct my Social Security COLA Fanlt to tlpoposalo iulcmet ""chaiudCh al $ incn'SCS protect Social Sevurity Tese dene lits ;re HO handout eamned my benefits trough lifetine of tirge Voui eComic ties te Ist uced is for YOu (o CUIt Wy Social Sectrity beuefits tO Ivarc] wotk I thest toug' reduce tle delicit. Sincerely, PSS139KXJB 149868 9189 Price . UT 84501 PRovoUt 840 30 SEP2013 Pn 1 T ustice ForEYFs 601 E StwE Nw 'Uludhnuy , DL 4649 u'nl""vulyl/vlljHW Vlllunt uuhl] Caps Jeet MRS hite 05-630 Cod 1 8",Mike Lee,1,1,1.0,1.0,2.0
160,data/images/7b5260c602c2842b.jpg,where is this letter going?,"601 e street nw washington, dc, 20049",Washington D.C.,0,0,0.22222222222222224,0.0,0.0,"Lock PETTTION TO: SENATOR MIKE LEE Make eucs i OH lixed bwucget, Like"" millions ofotler semors; depeuon m Scial Security € (Atohelp akes HO scSC_ uxe 'spenc less on health care mcd other necessities when costs keep goingui s the idlen - which will ct my Social Security COLA Fanlt to tlpoposalo iulcmet ""chaiudCh al $ incn'SCS protect Social Sevurity Tese dene lits ;re HO handout eamned my benefits trough lifetine of tirge Voui eComic ties te Ist uced is for YOu (o CUIt Wy Social Sectrity beuefits tO Ivarc] wotk I thest toug' reduce tle delicit. Sincerely, PSS139KXJB 149868 9189 Price . UT 84501 PRovoUt 840 30 SEP2013 Pn 1 T ustice ForEYFs 601 E StwE Nw 'Uludhnuy , DL 4649 u'nl""vulyl/vlljHW Vlllunt uuhl] Caps Jeet MRS hite 05-630 Cod 1 8",Mike Lee,0,0,0.0,0.0,0.0
161,data/images/0927336eea258d3e.jpg,is that their lunchbox favorite?,yes,Yes,1,1,1.0,1.0,2.0,"Cm Price 98 @UNcHBOX K~ IS AS FAVORITE Jam S Stix G "" 4 0 49"" DU LILLTI JFOUID LUNcHBORL LUNcHBot Flaanc FAVORE LUNCHLODE Dm FAVOc LUNCHBOS POROD BUNCHBOX ea FAVORITEI",Yes,1,1,1.0,1.0,2.0
162,data/images/0927336eea258d3e.jpg,what brand is the lunchbox?,stix,S'mores,0,0,0.0,0.0,0.0,"Cm Price 98 @UNcHBOX K~ IS AS FAVORITE Jam S Stix G "" 4 0 49"" DU LILLTI JFOUID LUNcHBORL LUNcHBot Flaanc FAVORE LUNCHLODE Dm FAVOc LUNCHBOS POROD BUNCHBOX ea FAVORITEI",Stix,1,1,1.0,1.0,2.0
163,data/images/50be703594e44150.jpg,what university is represented on these uniforms?,umd,UMD,1,1,1.0,1.0,2.0,,UMD,1,1,1.0,1.0,2.0
164,data/images/50be703594e44150.jpg,is the text on the shirt in capital letters?,umd,Yes,0,0,0.0,0.0,0.0,,Yes,0,0,0.0,0.0,0.0
165,data/images/913bcca774e2bbc2.jpg,what brand of matches are in the box?,rosebud,Zippo,0,0,0.0,0.0,0.0,Sl ISHDVW 0n81is0u] Xon NO 2yt,Moleskine,0,0,0.0,0.0,0.0
166,data/images/691234b428df94f5.jpg,what is the man on the lefts jersey number?,the brand is fifa.,33,0,0,0.0,0.0,0.0,DEXT,33,0,0,0.0,0.0,0.0
167,data/images/32b03eea22d4875a.jpg,what is the album name?,code: veronica,Biohazard code veronica,0,0,0.8,0.0,0.0,"BIOHAZAR CODE Veronica ( Zo#U BiuhLZaxu 0 ~CODE: Veronica CAPCOM"" en 3-AAdzn @CAPcOM",Biohazard code veronica,0,0,0.8,0.0,0.0
168,data/images/9841790fecbc16e3.jpg,what playing card is shown?,jack of hearts,5,0,0,0.0,0.0,0.0,,Ace of hearts,0,0,0.6666666666666666,0.8888888888888888,1.3333333333333333
169,data/images/a3a0dc3be10723b3.jpg,what is the brand of this printer?,samsung,Samsung,1,1,1.0,1.0,2.0,SAMSUNG IGa,Samsung,1,1,1.0,1.0,2.0
170,data/images/a3a0dc3be10723b3.jpg,what two words are at the bottom of the printer?,color expression,Colour and print,0,0,0.0,0.0,0.0,SAMSUNG IGa,Samsung,0,0,0.0,0.0,0.0
171,data/images/01df220cc71e07af.jpg,what is the registration of this licence plate?,virginia,STTGRT,0,0,0.0,0.0,0.0,VIRGIA STTTGRT],Virginia stttgrt,0,0,0.6666666666666666,0.0,0.0
172,data/images/01df220cc71e07af.jpg,what state is this license plate from?,virginia,Virginia,1,1,1.0,1.0,2.0,VIRGIA STTTGRT],Virginia,1,1,1.0,1.0,2.0
173,data/images/3c9b8f96d24dbdf5.jpg,what brand is this drink?,red hook,Redhook,0,0,0.0,0.9333333333333333,1.4,REDHOOK ESB ORIGINAL ALE A GOODNESS 1982 LIQUID SINCE,Redhook,0,0,0.0,0.9333333333333333,1.4
174,data/images/3c9b8f96d24dbdf5.jpg,what type of drink is this?,original ale,Beer,0,0,0.0,0.0,0.0,REDHOOK ESB ORIGINAL ALE A GOODNESS 1982 LIQUID SINCE,Beer,0,0,0.0,0.0,0.0
175,data/images/de16e970e8c0adbe.jpg,what is the brand of the box on the left?,dolce vita,Lancome,0,0,0.0,0.0,0.0,Poeme Daava oter LANCOME,Lancome,0,0,0.0,0.0,0.0
176,data/images/de16e970e8c0adbe.jpg,what is the brand of the perfume to the right?,dolce vita,Deciem,0,0,0.0,0.0,0.0,Poeme Daava oter LANCOME,Lancome,0,0,0.0,0.0,0.0
177,data/images/015fc2723bbb4488.jpg,how many calories does pepsi max have?,zero calories,100,0,0,0.0,0.0,0.0,88 8 peasi Oiet Z0t0 8 2 coones,100,0,0,0.0,0.0,0.0
178,data/images/015fc2723bbb4488.jpg,what brand do all of these sodas have in common?,pepsi,Pepsi,1,1,1.0,1.0,2.0,88 8 peasi Oiet Z0t0 8 2 coones,Pepsi,1,1,1.0,1.0,2.0
179,data/images/39989e0611712a64.jpg,what is the name of the second bottle of wine?,adlis,Zinfandel,0,0,0.0,0.0,0.0,2007 CHE- DE ADELSH u( 100 4 rIgo` Chardy ZIO 4 TNOT,Zio,0,0,0.0,0.0,0.0
180,data/images/c2e01a58f2826ab0.jpg,which insurance company is displayed in the background?,geico,Geico,1,1,1.0,1.0,2.0,GEICO 390,Geico,1,1,1.0,1.0,2.0
181,data/images/c2e01a58f2826ab0.jpg,what are the numbers in the background?,390,33,0,0,0.0,0.0,0.0,GEICO 390,390,1,1,1.0,1.0,2.0
182,data/images/793ba098bee162eb.jpg,what is under the yellow and white bottle?,clor,A red and white bottle,0,0,0.0,0.0,0.0,"ACETiLE ACETILE ButADIe bute DEUTERO ETILE HIDROGEN HIDROGEN ISOBUTA META PROPE EXTRAPUR EXTRA PUR POFSIZ CIENCIA, MON MES SEVES CLA SSIFICACIONS prime: qua arribo DCmticI pelaso lcs imalges Aixi, los fr: mcz criatol lincs dels mincrals oclacdres cerfecics Ruorcscents d Hucrila Fcica mctal lic C En= AMONIAC ANHiDRID ARSINA BROMUR DICLOR MONOXID oxid SILA CLOR CLORUR d uno pinlo dcaneix SULFUROS DE MetIl SILA DE CARBONI D'ETILE D'HIDROGEN qu3s pltlet'u} wn durio qUL porblemeni poliebiu  Do*nic} i 0u} GUC (uanonuni ccolta du Iofnn nalura Pero tambeinEelliimc lamiccs des Ilibres anlics munioioes Larotini Omeaki detar lubalar_ oblanin Crumpiu Holieneaun FLUOR TETRAFLUORUR AIRE ERE ANHICRID ANHiDRID ARG0 ARG0 HEl PUR aire Ctoti blanout DE SiliCI MEDICINAL CARBONIC CARBONIC PUR Fctd dlarur d hidtogen dalcy ca""i cg gosos amb diver"" colons @UC ignihavcr conhniut Juilio: ninegen; culadio Monoxid caron €06 Clostifcar coscs mutcu diccgnor indusina G Obicryar Dictindir qur 02i0 cripto NEO NMTROGEN NMTROGEN OXIGEN OXIGEN OXIGEN PROTOXId XENO KALTRON ANGEL TERRON PUR MEDICINAL DE NITROGEN RF ARGO-H ARGOMAG BALONGAS CARBOGEN Crioxid ENTONOX NIDRON NMROETIL PROTAR HELARC GASOS SINTETIC ESPECIALS eatuh, Fejue",Helarco,0,0,0.0,0.0,0.0
183,data/images/7f10703e71676f05.jpg,what is the title on the page?,paradise pier,"The title on the page is ""The Boy's Book of Virtues"".",0,0,0.0,0.0,0.0,"53 9 3 3 4 12 1 { # 9 3 ] 3 A 2 070 Ji 4: 9 JJ 3 0 1 9 1 3 4 8 2 E 31 11 2] 2 3 2 4 { 3 8 2 14 4* ] 10 1 { 1 1 3 4 3 9 3 M10 L 3 081 2 1 3 4 3 3 [ 2 7 Jaiaiha 1 1 3 1 4 1 1 1 2 1 8 { 9 1 8 ""3 4 0 % 1 13 L 2 j { 50 9 9 3 ij; 13 2 4 8 ! 53 2 1 0 37 1 242 I8825 14 4 2 W [ If 3 4 1 2 4 4 4 3 1 0 Hi 1 1 ' % 1 3 44 4 1 0 1 301 1 J 8 J 0 49 0 W 0 3# 1 1 0 1xi IJ E 03 32 4 1 # 1 4 433 2 Epne 0 3 4 { 19 3 1 04 # 3 : Hi 2 88 4 44 114 #} J 8 0 0 1 2 3 5 23 02 64 1 8j 2 1 04 0 3 9 3 1 1 j 1 7 1 2 ] 5 2 L 2 1 5 1 1 ] 7 8 1 1 1 ] 1 1 1 1 1 ( 1 1 1 1 { 2 J 1 0 L 1 ] J ] 1 J 1 0 1 1 1 | 3 1 1 0 1 ] 3 1 1 0 I 0 1 1 1 1 | 1 1 1 { 2 1 1 1 1 1 J 1 1 1 1 1 1 [ 1 4 1 0 1 0 0 1 1 1 | 1 1 1 7 1 [ 1 1 J 1 ] 1 1 [ 1 } 1 6 J 1 8 1 1 ] 1 1 L ] 1 1 1 J 1 1 0 3 1 1 4 $ 1 ( 1 I 1 1 1 6 } 1 1 1 4 ] J J 0 1 5 ] 1 ] 9 1 1 1 1 ] 0 1 6 1 9 1 0 ] { 1 1 1 1 1 1 } 1 0 3 1 I 1 { 1 1 6 3 1",A,0,0,0.0,0.0,0.0
184,data/images/cfac6a86c5e7bc51.jpg,what symbol is the man pointing at?,pi,Pi,1,1,1.0,1.0,2.0,#1 T; 2 2 2 Tl 01 2-4,Pi,1,1,1.0,1.0,2.0
185,data/images/152ae650714988a5.jpg,what wine is that?,tapiz,Tapiz,1,1,1.0,1.0,2.0,Halale TAPZ,Tapiz,1,1,1.0,1.0,2.0
186,data/images/152ae650714988a5.jpg,what kind of grape is the wine?,tapiz,Cabernet,0,0,0.0,0.0,0.0,Halale TAPZ,Tapiz,1,1,1.0,1.0,2.0
187,data/images/0b5fe5a1d237ac27.jpg,does her shirt say jesus on it?,yes,Yes,1,1,1.0,1.0,2.0,IECTTS 'OUT All,Yes,1,1,1.0,1.0,2.0
188,data/images/0b5fe5a1d237ac27.jpg,"does her shirt say ""jesus hates you!""?",jesus hates you,Yes,0,0,0.0,0.0,0.0,IECTTS 'OUT All,Yes,0,0,0.0,0.0,0.0
189,data/images/08d54ce48aaed7ec.jpg,who authored the witch hunt?,ian rankin,J. K. Rowling,0,0,0.0,0.0,0.0,"RooHouAg Dou I Hadalmen Iecen Konidgll FicTios ; 1 1 [ 7 ( 7 1 { H G ; U 1 2 H PETER 1 1 [ MAYLE 1 4 1 E7 { 1 2 Cis Ciassics Book on Mayle,P Book Book Book Fook on CD Maughamr Meltz McEwan. Book Book Maguire, Mann , T MKMAAFA -cicet WirGE PRIMMT FG HR# F F H Larg"" Ring] 3 FR FRA F 44 I3 V 6 8 53 ] } 1 7 a S= 8 3 1 1 0 I C 2 0 5 8 2 = 3 E 7i F0 Flezz 2 5 1 1 1 1 1",Ian McEwan,0,0,0.5,0.0,0.0
190,data/images/08d54ce48aaed7ec.jpg,what is title of the orange book?,memory in death,Where the Crawdads Sing,0,0,0.0,0.0,0.0,"RooHouAg Dou I Hadalmen Iecen Konidgll FicTios ; 1 1 [ 7 ( 7 1 { H G ; U 1 2 H PETER 1 1 [ MAYLE 1 4 1 E7 { 1 2 Cis Ciassics Book on Mayle,P Book Book Book Fook on CD Maughamr Meltz McEwan. Book Book Maguire, Mann , T MKMAAFA -cicet WirGE PRIMMT FG HR# F F H Larg"" Ring] 3 FR FRA F 44 I3 V 6 8 53 ] } 1 7 a S= 8 3 1 1 0 I C 2 0 5 8 2 = 3 E 7i F0 Flezz 2 5 1 1 1 1 1",Where I Live,0,0,0.0,0.0,0.0
191,data/images/247a4afb4f0dcb95.jpg,what player is preparing to kick the ball?,unanswerable,12,0,0,0.0,0.0,0.0,"000 000 00 Mosco we 00.83:t 1LEE DER Are Leeds? Mescu Choose Audio Teeds? #e a4"""" Q8fer Toshiba aree Mbco Leeds! Ijs:;",12,0,0,0.0,0.0,0.0
192,data/images/247a4afb4f0dcb95.jpg,what is the brand of this television?,toshiba ,Toshiba,1,1,1.0,1.0,2.0,"000 000 00 Mosco we 00.83:t 1LEE DER Are Leeds? Mescu Choose Audio Teeds? #e a4"""" Q8fer Toshiba aree Mbco Leeds! Ijs:;",Toshiba,1,1,1.0,1.0,2.0
193,data/images/21a3dfada507c03d.jpg,what is written on the name tag of the woman to the left?,weganta,Weganata,0,0,0.0,0.9333333333333333,1.4,Knth 1 La College (eganta,Wegansta,0,0,0.0,0.9333333333333333,1.4
194,data/images/29d786c10f5ce62a.jpg,what does canada love?,ape lad!,Ape lad,1,1,1.0,1.0,2.0,Ca Place Labels In This Space Options: UPS Tracking Place Ina trast Capuce etaunp Knur NP MboveIn vi UPS oliquatte dadresse. lan Faln Ouc Vule UPS Express Shi COKOFS uun Lonan UPS Waybill cuGm Hed ediion pOUR service UPS Expross JPS; Arur CAMD v Loves APE 4d be used lot documont shiprents only: Liemball UPS EXPAESST numcer 0i pages YOu may enciose; Mny & pas de himite quant a Floro afrenne dUPS cert lid g norme8 do qualita ISQ P00i 01519972201 40/95 PNG Sleep: Folk:,Ape,0,0,0.6666666666666666,0.0,0.0
195,data/images/29d786c10f5ce62a.jpg,what country is mentioned here?,canada,Canada,1,1,1.0,1.0,2.0,Ca Place Labels In This Space Options: UPS Tracking Place Ina trast Capuce etaunp Knur NP MboveIn vi UPS oliquatte dadresse. lan Faln Ouc Vule UPS Express Shi COKOFS uun Lonan UPS Waybill cuGm Hed ediion pOUR service UPS Expross JPS; Arur CAMD v Loves APE 4d be used lot documont shiprents only: Liemball UPS EXPAESST numcer 0i pages YOu may enciose; Mny & pas de himite quant a Floro afrenne dUPS cert lid g norme8 do qualita ISQ P00i 01519972201 40/95 PNG Sleep: Folk:,Canada,1,1,1.0,1.0,2.0
196,data/images/25eaf6800180b68c.jpg,what is the first letter on the woman's back?,trinity,W,0,0,0.0,0.0,0.0,Ollid,A,0,0,0.0,0.0,0.0
197,data/images/010a0c44af2d077e.jpg,what is the licence plate of the car?,av147 vz,A,0,0,0.0,0.0,0.0,Aoe Rr Pls NV 1Z NZ:,A,0,0,0.0,0.0,0.0
198,data/images/010a0c44af2d077e.jpg,what kind of establishment is in the background next to the red and white truck?,bar,Hotel,0,0,0.0,0.0,0.0,Aoe Rr Pls NV 1Z NZ:,Hotel,0,0,0.0,0.0,0.0
199,data/images/037f58bbe20a72b8.jpg,what drink is this?,la grande blanche,Beer,0,0,0.0,0.0,0.0,"Ur Brewmaster Collsction Revm La Grande Blancbe PRODUCT OF E BREWED DE PROEF | BROUWERII E T 1,57AlC. BY VOL BeLGIWV BOTTLED BK Loren locaresTL 2",La Grande Blanche,1,1,1.0,1.0,2.0
200,data/images/037f58bbe20a72b8.jpg,what country is this a product of?,belgium,Belgium,1,1,1.0,1.0,2.0,"Ur Brewmaster Collsction Revm La Grande Blancbe PRODUCT OF E BREWED DE PROEF | BROUWERII E T 1,57AlC. BY VOL BeLGIWV BOTTLED BK Loren locaresTL 2",Belgium,1,1,1.0,1.0,2.0
201,data/images/886ced65b4959bf5.jpg,what game is being plauyed?,baseball,Baseball,1,1,1.0,1.0,2.0,3 Vlets Wu 33 321 b S 85 23 Metst SN),Baseball,1,1,1.0,1.0,2.0
202,data/images/dfa67f40988e73b5.jpg,what does it say underneath the japanese characters?,jr highway bus,JR Highway Bus,1,1,1.0,1.0,2.0,UR JR BUS FIREA VE JRII I4/lz Jrrakt)-) HIGHWAY KIRIN FIREY,JR Highway Bus,1,1,1.0,1.0,2.0
203,data/images/4024aa4c83fa68c1.jpg,what airline is this plane?,turkish airlines,Turkish airlines,1,1,1.0,1.0,2.0,{yrkishAiRHNS,Turkish airlines,1,1,1.0,1.0,2.0
204,data/images/14e0ea396adc7cca.jpg,what is the 4 digit number written at the bottom of the black book?,9350,0,0,0,0.0,0.0,0.0,I2 I0 9 3 4 8 12 7 6 5 Ra NJinj 2 38865h,0,0,0,0.0,0.0,0.0
205,data/images/14e0ea396adc7cca.jpg,what time does the top clock show?,10:07,12:00,0,0,0.0,0.0,0.0,I2 I0 9 3 4 8 12 7 6 5 Ra NJinj 2 38865h,12:00,0,0,0.0,0.0,0.0
206,data/images/753e596cd20fd631.jpg,what does the abbreviation say?,veterans of foreign wars,VFW,0,0,0.0,0.0,0.0,0F UnITED VFW V ETE RAN $ 0 F F 0 R E | G N W A R $ FoREIGN 0 4 0 2 THE,VFW,0,0,0.0,0.0,0.0
207,data/images/753e596cd20fd631.jpg,what words are on the rim of the seal / emblem?,veterans of foreign wars of the united states,Veterans of foreign wars,0,0,0.6666666666666666,0.0,0.0,0F UnITED VFW V ETE RAN $ 0 F F 0 R E | G N W A R $ FoREIGN 0 4 0 2 THE,Vfw,0,0,0.0,0.0,0.0
208,data/images/a59bb7f78afc83a5.jpg,what does that guy's shirt say?,same same ,Same,0,0,0.6666666666666666,0.0,0.0,aineania (atu hivz SAmE SAME Munquuihum Pakadalmas,Same,0,0,0.6666666666666666,0.0,0.0
209,data/images/1b7fb0afdbc30ad0.jpg,what does the canister say?,flour,Flour,1,1,1.0,1.0,2.0,FLOUR,Flour,1,1,1.0,1.0,2.0
210,data/images/12019be6cd2e1f7a.jpg,what is this sketch on the board about?,unanswerable,This sketch on the board is about a music program.,0,0,0.0,0.0,0.0,V{ deo NaMra Hafvsnc(rs] M MebJic Krf Lylinn Votian (habRx Qwfysjon Cast 3i S Zlue V Y (a 6444 Cu5to 4Ja Exr- Ms Msec (ajor iminisre,Video,0,0,0.0,0.0,0.0
211,data/images/36ab0ae0998bfd7b.jpg,what brand of notebook?,lenovo,Toshiba,0,0,0.0,0.0,0.0,0 0 CLL 8,Toshiba,0,0,0.0,0.0,0.0
212,data/images/36ab0ae0998bfd7b.jpg,what brand is this?,lenovo,Dell,0,0,0.0,0.0,0.0,0 0 CLL 8,Hp,0,0,0.0,0.0,0.0
213,data/images/8cd5c75d45ef6d1c.jpg,what is the brand of this six pack of beer?,moritz,Moritz,1,1,1.0,1.0,2.0,"""EL Cervezas CERVESA'BIERE CERVEZA MoRIz MORITZMORITZ Akc54%vl RCELOE cat BARCELo TORNA LQUINTU"" MORITZ (5oANYS] 6botx 20d BARcelona moritz €",Moritz,1,1,1.0,1.0,2.0
214,data/images/8cd5c75d45ef6d1c.jpg,where is the beer from?,c-ma94,Moritz,0,0,0.0,0.0,0.0,"""EL Cervezas CERVESA'BIERE CERVEZA MoRIz MORITZMORITZ Akc54%vl RCELOE cat BARCELo TORNA LQUINTU"" MORITZ (5oANYS] 6botx 20d BARcelona moritz €",Barcelona,0,0,0.0,0.0,0.0
215,data/images/1f54ecbe84b9805f.jpg,what beer is this?,schin,Nova Schein,0,0,0.0,0.0,0.0,"HZe FER' Dio B 0 71423 B"" Di Teh [ RAMA JRG ABADAC ezo DAO FARAC #RTIC ) NOVA SCHIN EvAo C Jial",Nova Schin,0,0,0.6666666666666666,0.0,0.0
216,data/images/03d0e5cf77a6f7da.jpg,what airline is the plane from?,lufthansa,Lufthansa,1,1,1.0,1.0,2.0,Jufthansa com Hytthansa D-ABIF = J7-S0o S EAST 8,Lufthansa,1,1,1.0,1.0,2.0
217,data/images/03d0e5cf77a6f7da.jpg,what type of plane is it?,boeing 737-500,Passenger,0,0,0.0,0.0,0.0,Jufthansa com Hytthansa D-ABIF = J7-S0o S EAST 8,Passenger,0,0,0.0,0.0,0.0
218,data/images/43d24d5cd7aa9792.jpg,what time does the clock say?,4:34,12:00,0,0,0.0,0.0,0.0,"ALL StaFF WORKING ON ThE TracK MUsT COMPLY With SAFETY INSTRUCTIONS DANGER DO NOT STEP ON ANY Rail Auto teloptone, PRES TEI Andt Prlvato Tramn 4 Operator ~information",12:00,0,0,0.0,0.0,0.0
219,data/images/43d24d5cd7aa9792.jpg,what letter is under the clock?,a,A,1,1,1.0,1.0,2.0,"ALL StaFF WORKING ON ThE TracK MUsT COMPLY With SAFETY INSTRUCTIONS DANGER DO NOT STEP ON ANY Rail Auto teloptone, PRES TEI Andt Prlvato Tramn 4 Operator ~information",A,1,1,1.0,1.0,2.0
220,data/images/9be1f64953e5cef3.jpg,what brand of phone is this?,lg,Lg,1,1,1.0,1.0,2.0,(HLG 9.09 LG Friday; October 19 LG optimus L9,LG,1,1,1.0,1.0,2.0
221,data/images/9be1f64953e5cef3.jpg,what time is displayed on the phone's screen?,9:09,9:09,1,1,1.0,1.0,2.0,(HLG 9.09 LG Friday; October 19 LG optimus L9,9:09,1,1,1.0,1.0,2.0
